Log file open, 06/13/23 13:01:58
[2023.06.13-11.22.45:554][359]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.06.13-11.22.45:560][359]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005649s)
[2023.06.13-11.22.45:560][359]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.005678s)
[2023.06.13-11.22.45:560][359]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.06.13-11.22.45:560][359]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.06.13-11.22.45:561][359]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.06.13-11.22.45:561][359]LogWorldPartition: Display: WorldPartition initialize started...
[2023.06.13-11.22.45:561][359]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.06.13-11.22.45:562][359]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.06.13-11.22.45:562][359]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 418 ms)
[2023.06.13-11.22.45:562][359]LogPlayLevel: PIE: World Init took: (0.002242s)
[2023.06.13-11.22.45:587][359]LogUObjectHash: Compacting FUObjectHashTables data took   0.97ms
[2023.06.13-11.22.45:588][359]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.06.13-11.22.45:588][359]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.06.13-11.22.45:588][359]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.06.13-11.22.45:588][359]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.06.13-11.22.45:588][359]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.06.13-11.22.45:588][359]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.06.13-11.22.45:588][359]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.06.13-11.22.45:588][359]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.06.13-11.22.45:588][359]LogAudio: Display: AudioDevice MaxSources: 32
[2023.06.13-11.22.45:589][359]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.06.13-11.22.45:589][359]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.06.13-11.22.45:589][359]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.06.13-11.22.45:590][359]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.06.13-11.22.45:601][359]LogAudioMixer: Display: Using Audio Hardware Device Høyestetalere (Realtek USB2.0 Audio)
[2023.06.13-11.22.45:601][359]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.06.13-11.22.45:601][359]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.06.13-11.22.45:601][359]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.06.13-11.22.45:602][359]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.06.13-11.22.45:602][359]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.06.13-11.22.45:603][359]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.06.13-11.22.45:603][359]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.06.13-11.22.45:603][359]LogInit: FAudioDevice initialized.
[2023.06.13-11.22.45:603][359]LogAudio: Display: Audio Device (ID: 5) registered with world 'FirstPersonMap'.
[2023.06.13-11.22.45:606][359]LogLoad: Game class is 'GM_PIS_C'
[2023.06.13-11.22.45:607][359]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 120) at 2023.06.13-13.22.45
[2023.06.13-11.22.45:608][359]LogWorld: Bringing up level for play took: 0.002203
[2023.06.13-11.22.45:609][359]LogOnline: OSS: Created online subsystem instance for: :Context_9
[2023.06.13-11.22.45:612][359]LogWorldPartition: New Streaming Source: PC_PIS_C_0 -> Position: X=900.000 Y=850.000 Z=92.013
[2023.06.13-11.22.45:613][359]Cmd: t.maxfps 120
[2023.06.13-11.22.45:613][359]t.MaxFPS = "120"
[2023.06.13-11.22.45:613][359]Cmd: r.vsynk 1
[2023.06.13-11.22.45:613][359]Command not recognized: r.vsynk 1
[2023.06.13-11.22.45:613][359]LogScript: Warning: Script Msg: Attempted to access index 0 from array 'CallFunc_GetAllActorsOfClassWithTag_OutActors' of length 0 in '/Game/PhysicalS/BP/Character/PC_PIS.PC_PIS_C:ExecuteUbergraph_PC_PIS'!
[2023.06.13-11.22.45:613][359]LogScript: Warning: Last function called:
	/Game/PhysicalS/BP/Character/PC_PIS.PC_PIS_C.ExecuteUbergraph_PC_PIS

[2023.06.13-11.22.45:614][359]PIE: Server logged in
[2023.06.13-11.22.45:614][359]PIE: Play in editor total start time 0,063 seconds.
[2023.06.13-11.22.52:410][168]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.22.52:410][168]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.06.13-11.22.52:410][168]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.06.13-11.22.52:410][168]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.06.13-11.22.52:410][168]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.06.13-11.22.52:413][168]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.06.13-11.22.52:417][168]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.06.13-11.22.52:445][168]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.06.13-11.22.52:445][168]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.06.13-11.22.52:446][168]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.06.13-11.22.52:448][168]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.22.52:451][168]LogUObjectHash: Compacting FUObjectHashTables data took   1.04ms
[2023.06.13-11.22.52:486][170]LogPlayLevel: Display: Destroying online subsystem :Context_9
[2023.06.13-11.22.58:706][728]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.22.58:707][728]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.22.58:707][728]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.22.58:707][728]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.22.58:707][728]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.22.58:707][728]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.22.58:707][728]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.22.58:937][755]MaterialEditorStats: Default UI Pixel Shader: 49 instructions
[2023.06.13-11.22.58:937][755]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.22.58:937][755]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.22.58:937][755]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.22.58:937][755]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.22.58:937][755]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.22.58:937][755]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.23.02:218][ 99]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.23.02:218][ 99]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.23.02:218][ 99]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.02:218][ 99]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.23.02:218][ 99]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.02:218][ 99]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.02:218][ 99]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.23.02:474][129]MaterialEditorStats: Default UI Pixel Shader: 49 instructions
[2023.06.13-11.23.02:474][129]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.23.02:474][129]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.02:474][129]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.23.02:474][129]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.02:474][129]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.02:474][129]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.23.04:507][326]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.23.04:507][326]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.23.04:507][326]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.04:507][326]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.23.04:507][326]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.04:507][326]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.04:507][326]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.23.04:787][359]MaterialEditorStats: Default UI Pixel Shader: 50 instructions
[2023.06.13-11.23.04:787][359]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.23.04:787][359]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.04:787][359]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.23.04:787][359]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.04:787][359]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.04:787][359]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.23.07:619][625]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.23.07:619][625]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.23.07:619][625]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.07:619][625]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.23.07:619][625]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.07:619][625]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.07:619][625]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.23.07:875][655]MaterialEditorStats: Default UI Pixel Shader: 50 instructions
[2023.06.13-11.23.07:875][655]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.23.07:875][655]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.07:875][655]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.23.07:875][655]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.07:875][655]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.07:875][655]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.23.10:219][932]LogUObjectHash: Compacting FUObjectHashTables data took   1.07ms
[2023.06.13-11.23.11:143][ 26]LogMaterialEditor: Saving and Compiling material M_Mask_Exhaustion
[2023.06.13-11.23.11:522][ 26]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2023.06.13-11.23.11:574][ 26]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2023.06.13-11.23.11:582][ 26]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.06.13-11.23.12:932][ 26]LogSavePackage: Moving output files for package: /Game/Menu/Materials/M_Mask_Exhaustion
[2023.06.13-11.23.12:932][ 26]LogSavePackage: Moving '../../../../../../Kristiania/Q4/GameLab2/Repo/TestRepoUE5/TestingGit1/Saved/M_Mask_ExhaustionE8834B0A4A462DF39A835F8D00687A0A.tmp' to '../../../../../../Kristiania/Q4/GameLab2/Repo/TestRepoUE5/TestingGit1/Content/Menu/Materials/M_Mask_Exhaustion.uasset'
[2023.06.13-11.23.12:937][ 26]LogFileHelpers: InternalPromptForCheckoutAndSave took 1.35 sec (total: 4.69 sec)
[2023.06.13-11.23.12:943][ 26]AssetCheck: New page: Asset Save: M_Mask_Exhaustion
[2023.06.13-11.23.12:943][ 26]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Menu/Materials/M_Mask_Exhaustion.M_Mask_Exhaustion
[2023.06.13-11.23.12:944][ 26]MaterialEditorStats: Default UI Pixel Shader: 50 instructions
[2023.06.13-11.23.12:944][ 26]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.23.12:944][ 26]MaterialEditorStats: Instanced UI Vertex Shader: 47 instructions
[2023.06.13-11.23.12:944][ 26]MaterialEditorStats: Texture samplers: 3/16
[2023.06.13-11.23.12:944][ 26]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.12:944][ 26]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.12:944][ 26]MaterialEditorStats: Shader Count: 28
[2023.06.13-11.23.15:635][285]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.23.15:635][285]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.23.15:635][285]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.15:635][285]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.23.15:635][285]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.15:635][285]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.15:635][285]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.23.15:667][288]MaterialEditorStats: Default UI Pixel Shader: 50 instructions
[2023.06.13-11.23.15:667][288]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.23.15:667][288]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.15:667][288]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.23.15:667][288]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.15:667][288]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.15:667][288]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.23.17:249][439]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.23.17:249][439]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.23.17:249][439]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.17:249][439]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.23.17:249][439]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.17:249][439]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.17:249][439]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.23.17:280][442]MaterialEditorStats: Default UI Pixel Shader: 50 instructions
[2023.06.13-11.23.17:280][442]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.23.17:280][442]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.17:280][442]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.23.17:280][442]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.17:280][442]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.17:280][442]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.23.18:731][572]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.23.18:731][572]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.23.18:731][572]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.18:731][572]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.23.18:731][572]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.18:731][572]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.18:731][572]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.23.18:745][574]MaterialEditorStats: Default UI Pixel Shader: 50 instructions
[2023.06.13-11.23.18:745][574]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.23.18:745][574]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.23.18:745][574]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.23.18:745][574]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.18:745][574]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.18:746][574]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.23.19:617][673]LogUObjectHash: Compacting FUObjectHashTables data took   0.93ms
[2023.06.13-11.23.21:180][833]LogMaterialEditor: Saving and Compiling material M_Mask_Exhaustion
[2023.06.13-11.23.21:563][833]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.06.13-11.23.21:608][833]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.06.13-11.23.21:616][833]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.06.13-11.23.21:702][833]LogSavePackage: Moving output files for package: /Game/Menu/Materials/M_Mask_Exhaustion
[2023.06.13-11.23.21:703][833]LogSavePackage: Moving '../../../../../../Kristiania/Q4/GameLab2/Repo/TestRepoUE5/TestingGit1/Saved/M_Mask_ExhaustionCFBF3807454C94B87033C781700F4CDB.tmp' to '../../../../../../Kristiania/Q4/GameLab2/Repo/TestRepoUE5/TestingGit1/Content/Menu/Materials/M_Mask_Exhaustion.uasset'
[2023.06.13-11.23.21:707][833]LogFileHelpers: InternalPromptForCheckoutAndSave took 91 ms (total: 4.79 sec)
[2023.06.13-11.23.21:712][833]AssetCheck: New page: Asset Save: M_Mask_Exhaustion
[2023.06.13-11.23.21:712][833]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Menu/Materials/M_Mask_Exhaustion.M_Mask_Exhaustion
[2023.06.13-11.23.21:713][833]MaterialEditorStats: Default UI Pixel Shader: 50 instructions
[2023.06.13-11.23.21:713][833]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.23.21:713][833]MaterialEditorStats: Instanced UI Vertex Shader: 47 instructions
[2023.06.13-11.23.21:713][833]MaterialEditorStats: Texture samplers: 3/16
[2023.06.13-11.23.21:713][833]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(2)
[2023.06.13-11.23.21:713][833]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.06.13-11.23.21:713][833]MaterialEditorStats: Shader Count: 28
[2023.06.13-11.23.23:929][ 48]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.06.13-11.23.23:933][ 48]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2023.06.13-11.23.23:934][ 48]LogWorldPartition: Display: GenerateStreaming started...
[2023.06.13-11.23.23:934][ 48]LogWorldPartition: Display: GetPartitionedActors started...
[2023.06.13-11.23.23:934][ 48]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 38 us)
[2023.06.13-11.23.23:935][ 48]LogWorldPartition: Display: GenerateStreaming took 223 us (total: 1 ms)
[2023.06.13-11.23.23:935][ 48]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.06.13-11.23.23:935][ 48]PIE: New page: PIE session: FirstPersonMap (13. jun. 2023, 15:23:23)
[2023.06.13-11.23.23:935][ 48]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.06.13-11.23.23:940][ 48]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004613s)
[2023.06.13-11.23.23:940][ 48]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.004643s)
[2023.06.13-11.23.23:940][ 48]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.06.13-11.23.23:940][ 48]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.06.13-11.23.23:940][ 48]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.06.13-11.23.23:940][ 48]LogWorldPartition: Display: WorldPartition initialize started...
[2023.06.13-11.23.23:940][ 48]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.06.13-11.23.23:941][ 48]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.06.13-11.23.23:941][ 48]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 419 ms)
[2023.06.13-11.23.23:941][ 48]LogPlayLevel: PIE: World Init took: (0.001840s)
[2023.06.13-11.23.23:967][ 48]LogUObjectHash: Compacting FUObjectHashTables data took   0.98ms
[2023.06.13-11.23.23:968][ 48]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.06.13-11.23.23:968][ 48]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.06.13-11.23.23:968][ 48]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.06.13-11.23.23:968][ 48]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.06.13-11.23.23:968][ 48]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.06.13-11.23.23:968][ 48]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.06.13-11.23.23:968][ 48]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.06.13-11.23.23:968][ 48]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.06.13-11.23.23:968][ 48]LogAudio: Display: AudioDevice MaxSources: 32
[2023.06.13-11.23.23:968][ 48]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.06.13-11.23.23:968][ 48]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.06.13-11.23.23:968][ 48]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.06.13-11.23.23:970][ 48]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.06.13-11.23.23:980][ 48]LogAudioMixer: Display: Using Audio Hardware Device Høyestetalere (Realtek USB2.0 Audio)
[2023.06.13-11.23.23:980][ 48]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.06.13-11.23.23:980][ 48]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.06.13-11.23.23:980][ 48]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.06.13-11.23.23:981][ 48]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.06.13-11.23.23:981][ 48]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.06.13-11.23.23:982][ 48]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.06.13-11.23.23:982][ 48]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.06.13-11.23.23:982][ 48]LogInit: FAudioDevice initialized.
[2023.06.13-11.23.23:982][ 48]LogAudio: Display: Audio Device (ID: 6) registered with world 'FirstPersonMap'.
[2023.06.13-11.23.23:984][ 48]LogLoad: Game class is 'GM_PIS_C'
[2023.06.13-11.23.23:987][ 48]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 120) at 2023.06.13-13.23.23
[2023.06.13-11.23.23:987][ 48]LogWorld: Bringing up level for play took: 0.002470
[2023.06.13-11.23.23:988][ 48]LogOnline: OSS: Created online subsystem instance for: :Context_10
[2023.06.13-11.23.23:991][ 48]LogWorldPartition: New Streaming Source: PC_PIS_C_0 -> Position: X=900.000 Y=850.000 Z=92.013
[2023.06.13-11.23.23:992][ 48]Cmd: t.maxfps 120
[2023.06.13-11.23.23:992][ 48]t.MaxFPS = "120"
[2023.06.13-11.23.23:992][ 48]Cmd: r.vsynk 1
[2023.06.13-11.23.23:992][ 48]Command not recognized: r.vsynk 1
[2023.06.13-11.23.23:992][ 48]LogScript: Warning: Script Msg: Attempted to access index 0 from array 'CallFunc_GetAllActorsOfClassWithTag_OutActors' of length 0 in '/Game/PhysicalS/BP/Character/PC_PIS.PC_PIS_C:ExecuteUbergraph_PC_PIS'!
[2023.06.13-11.23.23:992][ 48]LogScript: Warning: Last function called:
	/Game/PhysicalS/BP/Character/PC_PIS.PC_PIS_C.ExecuteUbergraph_PC_PIS

[2023.06.13-11.23.23:993][ 48]PIE: Server logged in
[2023.06.13-11.23.23:994][ 48]PIE: Play in editor total start time 0,06 seconds.
[2023.06.13-11.23.31:659][959]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.23.31:659][959]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.06.13-11.23.31:660][959]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.06.13-11.23.31:660][959]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.06.13-11.23.31:660][959]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.06.13-11.23.31:663][959]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.06.13-11.23.31:667][959]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.06.13-11.23.31:693][959]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.06.13-11.23.31:694][959]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
